사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
2.0191E+15,2019년 10월 18일 10시,금요일,서울특별시 강서구 화곡동,중상사고,0,1,0,0,차대사람 - 보도통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승합,남,59세,기타불명,보행자,여,67세,중상
2.0191E+15,2019년 10월 18일 10시,금요일,서울특별시 강동구 천호동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,기타 - 기타,자전거,남,37세,상해없음,보행자,남,70세,중상
2.0191E+15,2019년 10월 18일 11시,금요일,서울특별시 도봉구 도봉동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,단일로 - 기타,승용,여,55세,상해없음,보행자,여,72세,중상
2.0191E+15,2019년 10월 18일 12시,금요일,서울특별시 동대문구 용두동,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승합,남,47세,상해없음,자전거,남,74세,중상
2.0191E+15,2019년 10월 18일 12시,금요일,서울특별시 송파구 잠실동,부상신고사고,0,0,0,1,차대차 - 정면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로부근,자전거,남,70세,부상신고,승용,남,30세,상해없음
2.0191E+15,2019년 10월 18일 12시,금요일,서울특별시 송파구 거여동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로안,화물,남,40세,상해없음,보행자,남,70세,중상
2.0191E+15,2019년 10월 18일 12시,금요일,서울특별시 노원구 상계동,중상사고,0,1,2,0,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,단일로 - 교량,이륜,남,70세,중상,승용,남,60세,경상
2.0191E+15,2019년 10월 18일 12시,금요일,서울특별시 노원구 상계동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,기타 - 기타,자전거,여,54세,상해없음,자전거,여,72세,경상
2.0191E+15,2019년 10월 18일 13시,금요일,서울특별시 관악구 신림동,경상사고,0,0,1,0,차대사람 - 길가장자리구역통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승합,남,49세,상해없음,보행자,여,74세,경상
2.0191E+15,2019년 10월 18일 13시,금요일,서울특별시 강서구 방화동,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,34세,상해없음,자전거,남,73세,중상
2.0191E+15,2019년 10월 18일 13시,금요일,서울특별시 구로구 구로동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,29세,상해없음,보행자,여,82세,경상
2.0191E+15,2019년 10월 18일 14시,금요일,서울특별시 강남구 압구정동,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,41세,상해없음,승용,남,72세,경상
2.0191E+15,2019년 10월 18일 14시,금요일,서울특별시 도봉구 쌍문동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,이륜,남,72세,상해없음,보행자,여,78세,중상
2.0191E+15,2019년 10월 18일 15시,금요일,서울특별시 관악구 봉천동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,여,66세,상해없음,보행자,여,76세,중상
2.0191E+15,2019년 10월 18일 15시,금요일,서울특별시 성동구 성수동1가,경상사고,0,0,2,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 고가도로위,승용,남,73세,상해없음,승용,남,66세,경상
2.0191E+15,2019년 10월 18일 15시,금요일,서울특별시 강서구 화곡동,중상사고,0,1,0,0,차대사람 - 차도통행중,안전운전불이행,포장 - 건조,맑음,기타 - 기타,자전거,남,14세,상해없음,보행자,여,66세,중상
2.0191E+15,2019년 10월 18일 16시,금요일,서울특별시 용산구 이태원동,경상사고,0,0,2,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,여,54세,상해없음,승용,남,79세,경상
2.0191E+15,2019년 10월 18일 16시,금요일,서울특별시 송파구 장지동,경상사고,0,0,1,0,차대차 - 측면충돌,교차로운행방법위반,포장 - 건조,맑음,교차로 - 교차로안,승용,여,48세,상해없음,승용,남,76세,경상
2.0191E+15,2019년 10월 18일 17시,금요일,서울특별시 성동구 도선동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승합,남,43세,상해없음,화물,남,72세,경상
2.0191E+15,2019년 10월 18일 18시,금요일,서울특별시 종로구 창신동,부상신고사고,0,0,0,1,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,기타불명,기타불명,미분류,기타불명,이륜,남,72세,부상신고
2.0191E+15,2019년 10월 18일 19시,금요일,서울특별시 관악구 봉천동,부상신고사고,0,0,0,2,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,70세,부상신고,승용,남,29세,상해없음
2.0191E+15,2019년 10월 18일 20시,금요일,서울특별시 마포구 성산동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,31세,상해없음,보행자,여,81세,중상
2.0191E+15,2019년 10월 18일 22시,금요일,서울특별시 강동구 상일동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승합,남,51세,상해없음,보행자,남,67세,경상
2.0191E+15,2019년 10월 19일 06시,토요일,서울특별시 마포구 성산동,중상사고,0,1,1,0,차대차 - 기타,차로위반,포장 - 건조,맑음,단일로 - 기타,승용,여,42세,상해없음,승용,남,62세,중상
2.0191E+15,2019년 10월 19일 07시,토요일,서울특별시 중랑구 상봉동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,화물,남,57세,상해없음,이륜,여,67세,경상
2.0191E+15,2019년 10월 19일 09시,토요일,서울특별시 광진구 자양동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,50세,상해없음,자전거,남,68세,경상
2.0191E+15,2019년 10월 19일 10시,토요일,서울특별시 은평구 갈현동,중상사고,0,1,0,0,차대사람 - 길가장자리구역통행중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,49세,상해없음,보행자,여,69세,중상
2.0191E+15,2019년 10월 19일 12시,토요일,서울특별시 강북구 미아동,중상사고,0,1,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,40세,상해없음,이륜,남,82세,경상
2.0191E+15,2019년 10월 19일 14시,토요일,서울특별시 서초구 양재동,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,화물,남,45세,상해없음,승용,남,66세,경상
2.0191E+15,2019년 10월 19일 15시,토요일,서울특별시 송파구 잠실동,부상신고사고,0,0,0,1,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,남,14세,상해없음,자전거,남,72세,부상신고
2.0191E+15,2019년 10월 19일 15시,토요일,서울특별시 양천구 신정동,중상사고,0,1,1,0,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승용,여,61세,상해없음,승용,여,26세,경상
2.0191E+15,2019년 10월 19일 16시,토요일,서울특별시 중랑구 망우동,경상사고,0,0,1,0,차대사람 - 횡단중,신호위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,여,67세,상해없음,보행자,여,70세,경상
2.0191E+15,2019년 10월 19일 17시,토요일,서울특별시 양천구 신정동,중상사고,0,1,4,0,차대차 - 추돌,안전운전불이행,포장 - 기타,맑음,교차로 - 교차로안,승용,여,39세,상해없음,승용,여,51세,경상
2.0191E+15,2019년 10월 19일 19시,토요일,서울특별시 동대문구 용두동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,흐림,교차로 - 교차로부근,승용,남,76세,상해없음,보행자,여,68세,경상
2.0191E+15,2019년 10월 19일 20시,토요일,서울특별시 금천구 시흥동,경상사고,0,0,4,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,51세,상해없음,승합,남,44세,경상
2.0191E+15,2019년 10월 20일 04시,일요일,서울특별시 영등포구 여의도동,중상사고,0,2,3,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,65세,중상,승용,남,41세,경상
2.0191E+15,2019년 10월 20일 09시,일요일,서울특별시 성북구 길음동,경상사고,0,0,1,0,차대사람 - 보도통행중,신호위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,남,70세,상해없음,보행자,여,66세,경상
2.0191E+15,2019년 10월 20일 09시,일요일,서울특별시 중랑구 상봉동,중상사고,0,2,3,1,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,28세,부상신고,승용,남,67세,경상
2.0191E+15,2019년 10월 20일 10시,일요일,서울특별시 노원구 상계동,중상사고,0,1,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,이륜,남,18세,중상,승용,남,66세,경상
2.0191E+15,2019년 10월 20일 13시,일요일,서울특별시 금천구 독산동,경상사고,0,0,19,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,58세,경상,승합,남,49세,경상
2.0191E+15,2019년 10월 20일 13시,일요일,서울특별시 동작구 상도동,부상신고사고,0,0,0,1,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,30세,상해없음,보행자,남,79세,부상신고
2.0191E+15,2019년 10월 20일 14시,일요일,서울특별시 종로구 창신동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,62세,상해없음,보행자,여,67세,중상
2.0191E+15,2019년 10월 20일 14시,일요일,서울특별시 송파구 방이동,중상사고,0,1,0,0,차대사람 - 기타,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,여,22세,상해없음,보행자,남,65세,중상
2.0191E+15,2019년 10월 20일 16시,일요일,서울특별시 금천구 시흥동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,67세,상해없음,보행자,여,72세,중상
2.0191E+15,2019년 10월 20일 16시,일요일,서울특별시 송파구 신천동,경상사고,0,0,5,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 교량,승용,남,60세,상해없음,승용,남,56세,경상
2.0191E+15,2019년 10월 20일 18시,일요일,서울특별시 강북구 미아동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승합,남,67세,상해없음,보행자,남,77세,중상
2.0191E+15,2019년 10월 20일 21시,일요일,서울특별시 노원구 공릉동,경상사고,0,0,2,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,여,40세,경상,승용,남,52세,상해없음
2.0191E+15,2019년 10월 21일 01시,월요일,서울특별시 서초구 서초동,경상사고,0,0,3,0,차대차 - 추돌,안전거리미확보,포장 - 건조,기타,교차로 - 교차로부근,승용,남,30세,상해없음,승용,남,58세,경상
2.0191E+15,2019년 10월 21일 05시,월요일,서울특별시 은평구 응암동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,68세,상해없음,보행자,여,75세,중상
2.0191E+15,2019년 10월 21일 05시,월요일,서울특별시 영등포구 도림동,중상사고,0,1,1,0,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승합,남,51세,상해없음,승용,남,74세,경상
2.0191E+15,2019년 10월 21일 05시,월요일,서울특별시 강동구 명일동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,남,53세,상해없음,보행자,여,70세,경상
2.0191E+15,2019년 10월 21일 05시,월요일,서울특별시 노원구 상계동,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,63세,상해없음,이륜,남,73세,경상
2.0191E+15,2019년 10월 21일 08시,월요일,서울특별시 강북구 수유동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,자전거,여,69세,경상,화물,남,49세,상해없음
2.0191E+15,2019년 10월 21일 08시,월요일,서울특별시 성동구 홍익동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,54세,상해없음,보행자,여,82세,경상
2.0191E+15,2019년 10월 21일 08시,월요일,서울특별시 동작구 사당동,중상사고,0,1,0,0,차량단독 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승합,남,54세,상해없음,,,,
2.0191E+15,2019년 10월 21일 09시,월요일,서울특별시 강북구 미아동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승합,남,59세,상해없음,보행자,여,65세,중상
2.0191E+15,2019년 10월 21일 10시,월요일,서울특별시 영등포구 영등포동3가,중상사고,0,1,0,0,차량단독 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승합,남,53세,상해없음,,,,
2.0191E+15,2019년 10월 21일 10시,월요일,서울특별시 강남구 청담동,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승용,여,57세,상해없음,이륜,남,67세,경상
2.0191E+15,2019년 10월 21일 11시,월요일,서울특별시 용산구 용산동3가,경상사고,0,0,2,0,차대차 - 기타,안전거리미확보,포장 - 건조,맑음,기타 - 기타,승용,여,43세,상해없음,승용,남,66세,경상
2.0191E+15,2019년 10월 21일 12시,월요일,서울특별시 노원구 공릉동,경상사고,0,0,2,0,차대차 - 측면충돌,중앙선침범,포장 - 건조,맑음,단일로 - 기타,이륜,남,23세,경상,승용,남,66세,경상
2.0191E+15,2019년 10월 21일 15시,월요일,서울특별시 강동구 암사동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,50세,상해없음,보행자,남,77세,중상
2.0191E+15,2019년 10월 21일 15시,월요일,서울특별시 서초구 양재동,경상사고,0,0,1,0,차대차 - 추돌,안전거리미확보,포장 - 건조,맑음,단일로 - 고가도로위,승용,여,35세,상해없음,승용,남,66세,경상
2.0191E+15,2019년 10월 21일 15시,월요일,서울특별시 양천구 목동,중상사고,0,1,0,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,화물,남,47세,상해없음,자전거,남,66세,중상
2.0191E+15,2019년 10월 21일 16시,월요일,서울특별시 관악구 신림동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,65세,경상,승합,남,54세,상해없음
2.0191E+15,2019년 10월 21일 17시,월요일,서울특별시 성북구 성북동,중상사고,0,1,0,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,66세,상해없음,자전거,남,83세,중상
2.0191E+15,2019년 10월 21일 21시,월요일,서울특별시 서초구 양재동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,62세,상해없음,승용,남,68세,경상
2.0191E+15,2019년 10월 22일 03시,화요일,서울특별시 도봉구 쌍문동,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,35세,상해없음,승용,남,72세,경상
2.0191E+15,2019년 10월 22일 07시,화요일,서울특별시 송파구 방이동,경상사고,0,0,3,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,여,48세,상해없음,승합,남,65세,경상
2.0191E+15,2019년 10월 22일 11시,화요일,서울특별시 강서구 화곡동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,기타불명,기타불명,미분류,기타불명,보행자,여,75세,경상
2.0191E+15,2019년 10월 22일 11시,화요일,서울특별시 강남구 역삼동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,52세,상해없음,보행자,남,68세,중상
2.0191E+15,2019년 10월 22일 13시,화요일,서울특별시 강남구 대치동,경상사고,0,0,1,1,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,남,66세,부상신고,자전거,여,37세,경상
2.0191E+15,2019년 10월 22일 14시,화요일,서울특별시 마포구 성산동,경상사고,0,0,3,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승합,남,64세,상해없음,승용,여,27세,경상
2.0191E+15,2019년 10월 22일 14시,화요일,서울특별시 강동구 성내동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,25세,상해없음,승용,남,66세,경상
2.0191E+15,2019년 10월 22일 14시,화요일,서울특별시 송파구 문정동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,남,28세,상해없음,보행자,남,87세,경상
2.0191E+15,2019년 10월 22일 14시,화요일,서울특별시 양천구 신정동,경상사고,0,0,1,2,차대차 - 정면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,52세,부상신고,승용,남,72세,경상
2.0191E+15,2019년 10월 22일 15시,화요일,서울특별시 마포구 동교동,중상사고,0,1,0,0,차대사람 - 차도통행중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,여,52세,상해없음,보행자,여,70세,중상
2.0191E+15,2019년 10월 22일 15시,화요일,서울특별시 동작구 신대방동,중상사고,0,2,3,0,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로부근,승용,여,41세,상해없음,승용,남,66세,경상
2.0191E+15,2019년 10월 22일 16시,화요일,서울특별시 중구 남창동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,39세,상해없음,보행자,여,71세,경상
2.0191E+15,2019년 10월 22일 16시,화요일,서울특별시 종로구 창신동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,40세,상해없음,보행자,여,80세,중상
2.0191E+15,2019년 10월 22일 16시,화요일,서울특별시 구로구 개봉동,중상사고,0,1,0,0,차대차 - 측면충돌,중앙선침범,포장 - 건조,맑음,교차로 - 교차로안,자전거,여,69세,중상,승합,남,68세,상해없음
2.0191E+15,2019년 10월 22일 18시,화요일,서울특별시 중랑구 면목동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,흐림,단일로 - 지하차도(도로)내,승용,남,26세,상해없음,보행자,여,83세,중상
2.0191E+15,2019년 10월 22일 19시,화요일,서울특별시 영등포구 신길동,경상사고,0,0,1,0,차대차 - 기타,신호위반,포장 - 건조,맑음,교차로 - 교차로부근,기타불명,남,74세,경상,승용,여,46세,상해없음
2.0191E+15,2019년 10월 22일 19시,화요일,서울특별시 서초구 반포동,경상사고,0,0,2,0,차대차 - 기타,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,여,32세,경상,승용,남,76세,경상
2.0191E+15,2019년 10월 22일 21시,화요일,서울특별시 양천구 목동,경상사고,0,0,1,0,차대차 - 기타,신호위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,여,47세,상해없음,자전거,남,72세,경상
2.0191E+15,2019년 10월 23일 02시,수요일,서울특별시 강서구 화곡동,사망사고,1,0,0,0,차대사람 - 횡단중,과속,포장 - 건조,맑음,단일로 - 기타,승용,남,62세,상해없음,보행자,남,65세,사망
2.0191E+15,2019년 10월 23일 05시,수요일,서울특별시 중랑구 망우동,경상사고,0,0,2,0,차대차 - 기타,교차로운행방법위반,포장 - 건조,맑음,교차로 - 교차로부근,화물,남,21세,상해없음,승용,남,62세,경상
2.0191E+15,2019년 10월 23일 08시,수요일,서울특별시 광진구 화양동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,남,26세,기타불명,보행자,남,67세,경상
2.0191E+15,2019년 10월 23일 08시,수요일,서울특별시 중랑구 상봉동,중상사고,0,1,0,1,차대차 - 측면충돌,교차로운행방법위반,포장 - 건조,맑음,교차로 - 교차로안,화물,남,66세,부상신고,승용,여,40세,중상
2.0191E+15,2019년 10월 23일 08시,수요일,서울특별시 강서구 화곡동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승합,남,59세,상해없음,보행자,여,67세,중상
2.0191E+15,2019년 10월 23일 09시,수요일,서울특별시 서대문구 현저동,중상사고,0,9,41,1,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로부근,승합,남,45세,상해없음,승합,남,47세,경상
2.0191E+15,2019년 10월 23일 09시,수요일,서울특별시 도봉구 쌍문동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,여,38세,상해없음,승합,남,64세,상해없음
2.0191E+15,2019년 10월 23일 10시,수요일,서울특별시 성동구 금호동4가,경상사고,0,0,3,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,59세,상해없음,승용,여,45세,경상
2.0191E+15,2019년 10월 23일 10시,수요일,서울특별시 성동구 성수동1가,중상사고,0,1,0,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승합,남,63세,상해없음,승용,남,68세,중상
2.0191E+15,2019년 10월 23일 10시,수요일,서울특별시 은평구 갈현동,중상사고,0,1,0,0,차량단독 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승합,남,55세,상해없음,,,,
2.0191E+15,2019년 10월 23일 11시,수요일,서울특별시 관악구 봉천동,중상사고,0,1,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,이륜,남,18세,상해없음,승용,여,48세,상해없음
2.0191E+15,2019년 10월 23일 14시,수요일,서울특별시 강동구 성내동,중상사고,0,1,0,0,차대사람 - 차도통행중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,자전거,남,69세,상해없음,보행자,여,71세,중상
2.0191E+15,2019년 10월 23일 15시,수요일,서울특별시 동작구 노량진동,경상사고,0,0,1,0,차대차 - 추돌,안전거리미확보,포장 - 건조,맑음,교차로 - 교차로안,화물,남,57세,상해없음,승용,남,67세,경상
2.0191E+15,2019년 10월 23일 15시,수요일,서울특별시 강서구 방화동,중상사고,0,1,1,0,차대차 - 정면충돌,중앙선침범,포장 - 건조,맑음,단일로 - 기타,승용,남,57세,상해없음,화물,남,39세,중상
2.0191E+15,2019년 10월 23일 16시,수요일,서울특별시 강동구 명일동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,56세,상해없음,보행자,여,85세,중상
2.0191E+15,2019년 10월 23일 16시,수요일,서울특별시 노원구 상계동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,여,58세,상해없음,승용,여,68세,경상
2.0191E+15,2019년 10월 23일 17시,수요일,서울특별시 은평구 증산동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,67세,상해없음,보행자,남,83세,중상
2.0191E+15,2019년 10월 23일 17시,수요일,서울특별시 송파구 오금동,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로부근,승용,여,62세,기타불명,승용,남,70세,경상
2.0191E+15,2019년 10월 23일 17시,수요일,서울특별시 강남구 대치동,경상사고,0,0,1,0,차대차 - 추돌,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,43세,상해없음,승용,여,72세,경상
2.0191E+15,2019년 10월 23일 18시,수요일,서울특별시 동작구 신대방동,경상사고,0,0,1,0,차대사람 - 차도통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,42세,상해없음,보행자,여,74세,경상
2.0191E+15,2019년 10월 23일 20시,수요일,서울특별시 동대문구 용두동,경상사고,0,0,1,1,차대차 - 추돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,남,73세,부상신고,승용,남,49세,경상
2.0191E+15,2019년 10월 23일 20시,수요일,서울특별시 성동구 성수동1가,사망사고,1,0,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,54세,상해없음,보행자,남,72세,사망
2.0191E+15,2019년 10월 23일 21시,수요일,서울특별시 서초구 방배동,경상사고,0,0,1,0,차대차 - 측면충돌,차로위반,포장 - 건조,맑음,단일로 - 지하차도(도로)내,승용,남,60세,상해없음,승합,남,65세,경상
2.0191E+15,2019년 10월 23일 22시,수요일,서울특별시 은평구 응암동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,40세,상해없음,기타불명,여,87세,경상
2.0191E+15,2019년 10월 24일 06시,목요일,서울특별시 강동구 성내동,경상사고,0,0,4,0,차대차 - 추돌,안전거리미확보,포장 - 건조,맑음,교차로 - 교차로안,화물,남,63세,상해없음,승용,여,58세,경상
2.0191E+15,2019년 10월 24일 08시,목요일,서울특별시 동대문구 휘경동,경상사고,0,0,2,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,62세,상해없음,승용,남,50세,경상
2.0191E+15,2019년 10월 24일 08시,목요일,서울특별시 강남구 개포동,경상사고,0,0,2,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,여,48세,상해없음,승용,여,54세,경상
2.0191E+15,2019년 10월 24일 09시,목요일,서울특별시 영등포구 대림동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,48세,상해없음,보행자,여,79세,중상
2.0191E+15,2019년 10월 24일 09시,목요일,서울특별시 관악구 신림동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,주차장 - 주차장,승용,남,50세,상해없음,보행자,여,88세,중상
2.0191E+15,2019년 10월 24일 09시,목요일,서울특별시 양천구 신월동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,59세,상해없음,보행자,남,86세,중상
2.0191E+15,2019년 10월 24일 10시,목요일,서울특별시 성북구 길음동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,단일로 - 기타,승용,여,41세,상해없음,보행자,여,77세,중상
2.0191E+15,2019년 10월 24일 10시,목요일,서울특별시 관악구 봉천동,중상사고,0,1,0,0,차대사람 - 보도통행중,기타,포장 - 건조,맑음,기타 - 기타,화물,남,48세,상해없음,보행자,여,75세,중상
