"Objt_id","Fclty_ty","Fclty_cd","Fclty_id","Fclty_nm","Adres","Rn_adres","Telno","X","Y","Ctprvn_cd","Sgg_cd","Emd_cd"
2180185.00000000000,"방범등",5080200000000.00000000000,1089438,"","","","",126.48384155900,33.46876527770,"제주특별자치도","제주시","노형동"
2180186.00000000000,"방범등",5080200000000.00000000000,1089439,"","","","",126.48384638800,33.49215189450,"제주특별자치도","제주시","연동"
2180187.00000000000,"방범등",5080200000000.00000000000,1089440,"","","","",126.48385432300,33.48016661400,"제주특별자치도","제주시","노형동"
2180188.00000000000,"방범등",5080200000000.00000000000,1089441,"","","","",126.48385462000,33.48684651300,"제주특별자치도","제주시","노형동"
2180189.00000000000,"방범등",5080200000000.00000000000,1089442,"","","","",126.48386293800,33.48667776980,"제주특별자치도","제주시","노형동"
2180190.00000000000,"방범등",5080200000000.00000000000,1089443,"","","","",126.48387060000,33.49059197140,"제주특별자치도","제주시","연동"
2180191.00000000000,"방범등",5080200000000.00000000000,1089444,"","","","",126.48387489300,33.26008246990,"제주특별자치도","서귀포시","강정동"
2180192.00000000000,"방범등",5080200000000.00000000000,1089445,"","","","",126.48387771700,33.48913827510,"제주특별자치도","제주시","연동"
2180193.00000000000,"방범등",5080200000000.00000000000,1089446,"","","","",126.48388891500,33.49271015640,"제주특별자치도","제주시","연동"
2180194.00000000000,"방범등",5080200000000.00000000000,1089447,"","","","",126.48388986500,33.26029243000,"제주특별자치도","서귀포시","강정동"
2180195.00000000000,"방범등",5080200000000.00000000000,1089448,"","","","",126.48392536200,33.49244343720,"제주특별자치도","제주시","연동"
2180196.00000000000,"방범등",5080200000000.00000000000,1089449,"","","","",126.48393063200,33.26003933290,"제주특별자치도","서귀포시","강정동"
2180197.00000000000,"방범등",5080200000000.00000000000,1089450,"","","","",126.48393117000,33.26049537670,"제주특별자치도","서귀포시","강정동"
2180198.00000000000,"방범등",5080200000000.00000000000,1089451,"","","","",126.48393137200,33.26024193090,"제주특별자치도","서귀포시","강정동"
2180199.00000000000,"방범등",5080200000000.00000000000,1089452,"","","","",126.48394275600,33.26069693780,"제주특별자치도","서귀포시","강정동"
2180200.00000000000,"방범등",5080200000000.00000000000,1089453,"","","","",126.48395171000,33.49075901380,"제주특별자치도","제주시","연동"
2180201.00000000000,"방범등",5080200000000.00000000000,1089454,"","","","",126.48396686300,33.26044818960,"제주특별자치도","서귀포시","강정동"
2180202.00000000000,"방범등",5080200000000.00000000000,1089455,"","","","",126.48397088600,33.49055569490,"제주특별자치도","제주시","연동"
2180203.00000000000,"방범등",5080200000000.00000000000,1089456,"","","","",126.48397600200,33.26086522900,"제주특별자치도","서귀포시","강정동"
2180204.00000000000,"방범등",5080200000000.00000000000,1089457,"","","","",126.48397618900,33.47677866380,"제주특별자치도","제주시","노형동"
2180205.00000000000,"방범등",5080200000000.00000000000,1089458,"","","","",126.48398358600,33.26065211620,"제주특별자치도","서귀포시","강정동"
2180206.00000000000,"방범등",5080200000000.00000000000,1089459,"","","","",126.48401890000,33.48989872440,"제주특별자치도","제주시","연동"
2180207.00000000000,"방범등",5080200000000.00000000000,1089460,"","","","",126.48402138900,33.49239992910,"제주특별자치도","제주시","연동"
2180208.00000000000,"방범등",5080200000000.00000000000,1089461,"","","","",126.48402580600,33.48049586840,"제주특별자치도","제주시","노형동"
2180209.00000000000,"방범등",5080200000000.00000000000,1089462,"","","","",126.48404381800,33.48063352630,"제주특별자치도","제주시","노형동"
2180210.00000000000,"방범등",5080200000000.00000000000,1089463,"","","","",126.48406363100,33.47903364230,"제주특별자치도","제주시","노형동"
2180211.00000000000,"방범등",5080200000000.00000000000,1089464,"","","","",126.48407514300,33.47749088360,"제주특별자치도","제주시","노형동"
2180212.00000000000,"방범등",5080200000000.00000000000,1089465,"","","","",126.48407791100,33.47698762570,"제주특별자치도","제주시","노형동"
2180213.00000000000,"방범등",5080200000000.00000000000,1089466,"","","","",126.48409309200,33.47965388070,"제주특별자치도","제주시","노형동"
2180214.00000000000,"방범등",5080200000000.00000000000,1089467,"","","","",126.48410355000,33.49072078720,"제주특별자치도","제주시","연동"
2180215.00000000000,"방범등",5080200000000.00000000000,1089468,"","","","",126.48411977200,33.47660471300,"제주특별자치도","제주시","노형동"
2180216.00000000000,"방범등",5080200000000.00000000000,1089469,"","","","",126.48413207700,33.48685334870,"제주특별자치도","제주시","노형동"
2180217.00000000000,"방범등",5080200000000.00000000000,1089470,"","","","",126.48414126600,33.48668271530,"제주특별자치도","제주시","노형동"
2180218.00000000000,"방범등",5080200000000.00000000000,1089471,"","","","",126.48414960200,33.47943178300,"제주특별자치도","제주시","노형동"
2180219.00000000000,"방범등",5080200000000.00000000000,1089472,"","","","",126.48415768200,33.49286075900,"제주특별자치도","제주시","연동"
2180220.00000000000,"방범등",5080200000000.00000000000,1089473,"","","","",126.48415940000,33.47752450340,"제주특별자치도","제주시","노형동"
2180221.00000000000,"방범등",5080200000000.00000000000,1089474,"","","","",126.48416278300,33.48049355320,"제주특별자치도","제주시","노형동"
2180222.00000000000,"방범등",5080200000000.00000000000,1089475,"","","","",126.48417271600,33.48108666250,"제주특별자치도","제주시","노형동"
2180223.00000000000,"방범등",5080200000000.00000000000,1089476,"","","","",126.48418362500,33.49039113790,"제주특별자치도","제주시","연동"
2180224.00000000000,"방범등",5080200000000.00000000000,1089477,"","","","",126.48419036900,33.48941681620,"제주특별자치도","제주시","연동"
2180225.00000000000,"방범등",5080200000000.00000000000,1089478,"","","","",126.48419895600,33.25119568270,"제주특별자치도","서귀포시","강정동"
2180226.00000000000,"방범등",5080200000000.00000000000,1089479,"","","","",126.48420670000,33.26010521510,"제주특별자치도","서귀포시","강정동"
2180227.00000000000,"방범등",5080200000000.00000000000,1089480,"","","","",126.48422024200,33.49056710110,"제주특별자치도","제주시","연동"
2180228.00000000000,"방범등",5080200000000.00000000000,1089481,"","","","",126.48422066300,33.26021274610,"제주특별자치도","서귀포시","강정동"
2180229.00000000000,"방범등",5080200000000.00000000000,1089482,"","","","",126.48423440100,33.26032217060,"제주특별자치도","서귀포시","강정동"
2180230.00000000000,"방범등",5080200000000.00000000000,1089483,"","","","",126.48423857300,33.48313634650,"제주특별자치도","제주시","노형동"
2180231.00000000000,"방범등",5080200000000.00000000000,1089484,"","","","",126.48424212400,33.48014072990,"제주특별자치도","제주시","노형동"
2180232.00000000000,"방범등",5080200000000.00000000000,1089485,"","","","",126.48424866000,33.26043421130,"제주특별자치도","서귀포시","강정동"
2180233.00000000000,"방범등",5080200000000.00000000000,1089486,"","","","",126.48426199000,33.26054002700,"제주특별자치도","서귀포시","강정동"
2180234.00000000000,"방범등",5080200000000.00000000000,1089487,"","","","",126.48427551800,33.26064872930,"제주특별자치도","서귀포시","강정동"
2180235.00000000000,"방범등",5080200000000.00000000000,1089488,"","","","",126.48428470300,33.26021797120,"제주특별자치도","서귀포시","강정동"
2180236.00000000000,"방범등",5080200000000.00000000000,1089489,"","","","",126.48428905200,33.26075634900,"제주특별자치도","서귀포시","강정동"
2180237.00000000000,"방범등",5080200000000.00000000000,1089490,"","","","",126.48429834400,33.26032559140,"제주특별자치도","서귀포시","강정동"
2180238.00000000000,"방범등",5080200000000.00000000000,1089491,"","","","",126.48429836000,33.48049132270,"제주특별자치도","제주시","노형동"
2180239.00000000000,"방범등",5080200000000.00000000000,1089492,"","","","",126.48430313300,33.26086207790,"제주특별자치도","서귀포시","강정동"
2180240.00000000000,"방범등",5080200000000.00000000000,1089493,"","","","",126.48430374600,33.48499317730,"제주특별자치도","제주시","노형동"
2180241.00000000000,"방범등",5080200000000.00000000000,1089494,"","","","",126.48431323000,33.47794528610,"제주특별자치도","제주시","노형동"
2180242.00000000000,"방범등",5080200000000.00000000000,1089495,"","","","",126.48431656000,33.47905398880,"제주특별자치도","제주시","노형동"
2180243.00000000000,"방범등",5080200000000.00000000000,1089496,"","","","",126.48432510100,33.47879265230,"제주특별자치도","제주시","노형동"
2180244.00000000000,"방범등",5080200000000.00000000000,1089497,"","","","",126.48432534300,33.49256853000,"제주특별자치도","제주시","연동"
2180245.00000000000,"방범등",5080200000000.00000000000,1089498,"","","","",126.48432865000,33.26042805180,"제주특별자치도","서귀포시","강정동"
2180246.00000000000,"방범등",5080200000000.00000000000,1089499,"","","","",126.48433144000,33.49041447320,"제주특별자치도","제주시","연동"
2180247.00000000000,"방범등",5080200000000.00000000000,1089500,"","","","",126.48433911300,33.23394245520,"제주특별자치도","서귀포시","강정동"
2180248.00000000000,"방범등",5080200000000.00000000000,1089501,"","","","",126.48434198500,33.26053296540,"제주특별자치도","서귀포시","강정동"
2180249.00000000000,"방범등",5080200000000.00000000000,1089502,"","","","",126.48435048500,33.49055988950,"제주특별자치도","제주시","연동"
2180250.00000000000,"방범등",5080200000000.00000000000,1089503,"","","","",126.48435105400,33.49240644080,"제주특별자치도","제주시","연동"
2180251.00000000000,"방범등",5080200000000.00000000000,1089504,"","","","",126.48435551700,33.26064085640,"제주특별자치도","서귀포시","강정동"
2180252.00000000000,"방범등",5080200000000.00000000000,1089505,"","","","",126.48436365800,33.47838637450,"제주특별자치도","제주시","노형동"
2180253.00000000000,"방범등",5080200000000.00000000000,1089506,"","","","",126.48436855800,33.26074117110,"제주특별자치도","서귀포시","강정동"
2180254.00000000000,"방범등",5080200000000.00000000000,1089507,"","","","",126.48438273100,33.26084969510,"제주특별자치도","서귀포시","강정동"
2180255.00000000000,"방범등",5080200000000.00000000000,1089508,"","","","",126.48439036600,33.48048873020,"제주특별자치도","제주시","노형동"
2180256.00000000000,"방범등",5080200000000.00000000000,1089509,"","","","",126.48439802600,33.26096796140,"제주특별자치도","서귀포시","강정동"
2180257.00000000000,"방범등",5080200000000.00000000000,1089510,"","","","",126.48439819200,33.49026283330,"제주특별자치도","제주시","연동"
2180258.00000000000,"방범등",5080200000000.00000000000,1089511,"","","","",126.48442263900,33.48969646510,"제주특별자치도","제주시","연동"
2180259.00000000000,"방범등",5080200000000.00000000000,1089512,"","","","",126.48442397500,33.47964624110,"제주특별자치도","제주시","노형동"
2180260.00000000000,"방범등",5080200000000.00000000000,1089513,"","","","",126.48442405200,33.47965138110,"제주특별자치도","제주시","노형동"
2180261.00000000000,"방범등",5080200000000.00000000000,1089514,"","","","",126.48442648000,33.23377204960,"제주특별자치도","서귀포시","강정동"
2180262.00000000000,"방범등",5080200000000.00000000000,1089515,"","","","",126.48442656200,33.48988770850,"제주특별자치도","제주시","연동"
2180263.00000000000,"방범등",5080200000000.00000000000,1089516,"","","","",126.48442926400,33.49006722680,"제주특별자치도","제주시","연동"
2180264.00000000000,"방범등",5080200000000.00000000000,1089517,"","","","",126.48442951400,33.23389486390,"제주특별자치도","서귀포시","강정동"
2180265.00000000000,"방범등",5080200000000.00000000000,1089518,"","","","",126.48445611100,33.47927050090,"제주특별자치도","제주시","노형동"
2180266.00000000000,"방범등",5080200000000.00000000000,1089519,"","","","",126.48448588600,33.49095318550,"제주특별자치도","제주시","연동"
2180267.00000000000,"방범등",5080200000000.00000000000,1089520,"","","","",126.48451206500,33.48497276620,"제주특별자치도","제주시","노형동"
2180268.00000000000,"방범등",5080200000000.00000000000,1089521,"","","","",126.48451303300,33.48664369060,"제주특별자치도","제주시","노형동"
2180269.00000000000,"방범등",5080200000000.00000000000,1089522,"","","","",126.48451428900,33.48946468600,"제주특별자치도","제주시","연동"
2180270.00000000000,"방범등",5080200000000.00000000000,1089523,"","","","",126.48451698100,33.47805757060,"제주특별자치도","제주시","노형동"
2180271.00000000000,"방범등",5080200000000.00000000000,1089524,"","","","",126.48451746300,33.48048312800,"제주특별자치도","제주시","노형동"
2180272.00000000000,"방범등",5080200000000.00000000000,1089525,"","","","",126.48451875400,33.47779467330,"제주특별자치도","제주시","노형동"
2180273.00000000000,"방범등",5080200000000.00000000000,1089526,"","","","",126.48453929300,33.47919529350,"제주특별자치도","제주시","노형동"
2180274.00000000000,"방범등",5080200000000.00000000000,1089527,"","","","",126.48454862800,33.47780056790,"제주특별자치도","제주시","노형동"
2180275.00000000000,"방범등",5080200000000.00000000000,1089528,"","","","",126.48454914300,33.47991192080,"제주특별자치도","제주시","노형동"
2180276.00000000000,"방범등",5080200000000.00000000000,1089529,"","","","",126.48455165600,33.48457388600,"제주특별자치도","제주시","노형동"
2180277.00000000000,"방범등",5080200000000.00000000000,1089530,"","","","",126.48455188100,33.47752379230,"제주특별자치도","제주시","노형동"
2180278.00000000000,"방범등",5080200000000.00000000000,1089531,"","","","",126.48455916600,33.47736550230,"제주특별자치도","제주시","노형동"
2180279.00000000000,"방범등",5080200000000.00000000000,1089532,"","","","",126.48456336900,33.48012574760,"제주특별자치도","제주시","노형동"
2180280.00000000000,"방범등",5080200000000.00000000000,1089533,"","","","",126.48459430300,33.47848128040,"제주특별자치도","제주시","노형동"
2180281.00000000000,"방범등",5080200000000.00000000000,1089534,"","","","",126.48461231200,33.48030915460,"제주특별자치도","제주시","노형동"
2180282.00000000000,"방범등",5080200000000.00000000000,1089535,"","","","",126.48464628500,33.47815124280,"제주특별자치도","제주시","노형동"
2180283.00000000000,"방범등",5080200000000.00000000000,1089536,"","","","",126.48465379800,33.47664606350,"제주특별자치도","제주시","노형동"
2180284.00000000000,"방범등",5080200000000.00000000000,1089537,"","","","",126.48466544800,33.47696807150,"제주특별자치도","제주시","노형동"
2180285.00000000000,"방범등",5080200000000.00000000000,1089538,"","","","",126.48470964800,33.24980433610,"제주특별자치도","서귀포시","강정동"
2180286.00000000000,"방범등",5080200000000.00000000000,1089539,"","","","",126.48472322100,33.48936097050,"제주특별자치도","제주시","연동"
2180287.00000000000,"방범등",5080200000000.00000000000,1089540,"","","","",126.48475132800,33.48446913970,"제주특별자치도","제주시","노형동"
2180288.00000000000,"방범등",5080200000000.00000000000,1089541,"","","","",126.48475467000,33.48464983280,"제주특별자치도","제주시","노형동"
2180289.00000000000,"방범등",5080200000000.00000000000,1089542,"","","","",126.48476235700,33.48485975570,"제주특별자치도","제주시","노형동"
2180290.00000000000,"방범등",5080200000000.00000000000,1089543,"","","","",126.48479113400,33.49199290830,"제주특별자치도","제주시","연동"
2180291.00000000000,"방범등",5080200000000.00000000000,1089544,"","","","",126.48486936700,33.48942973880,"제주특별자치도","제주시","연동"
2180292.00000000000,"방범등",5080200000000.00000000000,1089545,"","","","",126.48487333100,33.23441261390,"제주특별자치도","서귀포시","강정동"
2180293.00000000000,"방범등",5080200000000.00000000000,1089546,"","","","",126.48499097000,33.47815565080,"제주특별자치도","제주시","노형동"
2180294.00000000000,"방범등",5080200000000.00000000000,1089547,"","","","",126.48501146900,33.47921889480,"제주특별자치도","제주시","노형동"
2180295.00000000000,"방범등",5080200000000.00000000000,1089548,"","","","",126.48504263700,33.47775141040,"제주특별자치도","제주시","노형동"
2180296.00000000000,"방범등",5080200000000.00000000000,1089549,"","","","",126.48505035400,33.48010216600,"제주특별자치도","제주시","노형동"
2180297.00000000000,"방범등",5080200000000.00000000000,1089550,"","","","",126.48510748400,33.47748345590,"제주특별자치도","제주시","노형동"
2180298.00000000000,"방범등",5080200000000.00000000000,1089551,"","","","",126.48513403900,33.48054213080,"제주특별자치도","제주시","노형동"
2180299.00000000000,"방범등",5080200000000.00000000000,1089552,"","","","",126.48514093200,33.47901314820,"제주특별자치도","제주시","노형동"
2180300.00000000000,"방범등",5080200000000.00000000000,1089553,"","","","",126.48514419400,33.48033507680,"제주특별자치도","제주시","노형동"
2180301.00000000000,"방범등",5080200000000.00000000000,1089554,"","","","",126.48517971800,33.49086158360,"제주특별자치도","제주시","연동"
2180302.00000000000,"방범등",5080200000000.00000000000,1089555,"","","","",126.48518955100,33.47697782270,"제주특별자치도","제주시","노형동"
2180303.00000000000,"방범등",5080200000000.00000000000,1089556,"","","","",126.48522986300,33.47754734610,"제주특별자치도","제주시","노형동"
2180304.00000000000,"방범등",5080200000000.00000000000,1089557,"","","","",126.48526496600,33.47659613050,"제주특별자치도","제주시","노형동"
2180305.00000000000,"방범등",5080200000000.00000000000,1089558,"","","","",126.48531664600,33.47815438900,"제주특별자치도","제주시","노형동"
2180306.00000000000,"방범등",5080200000000.00000000000,1089559,"","","","",126.48533031000,33.23629250710,"제주특별자치도","서귀포시","강정동"
2180307.00000000000,"방범등",5080200000000.00000000000,1089560,"","","","",126.48539358200,33.47611449300,"제주특별자치도","제주시","노형동"
2180308.00000000000,"방범등",5080200000000.00000000000,1089561,"","","","",126.48542632900,33.47608929400,"제주특별자치도","제주시","노형동"
2180309.00000000000,"방범등",5080200000000.00000000000,1089562,"","","","",126.48544424600,33.49060040930,"제주특별자치도","제주시","연동"
2180310.00000000000,"방범등",5080200000000.00000000000,1089563,"","","","",126.48548676500,33.47611208470,"제주특별자치도","제주시","노형동"
2180311.00000000000,"방범등",5080200000000.00000000000,1089564,"","","","",126.48549456700,33.47921504050,"제주특별자치도","제주시","노형동"
2180312.00000000000,"방범등",5080200000000.00000000000,1089565,"","","","",126.48550827800,33.48437581450,"제주특별자치도","제주시","노형동"
2180313.00000000000,"방범등",5080200000000.00000000000,1089566,"","","","",126.48551755400,33.26090200100,"제주특별자치도","서귀포시","강정동"
2180314.00000000000,"방범등",5080200000000.00000000000,1089567,"","","","",126.48552056100,33.26093816910,"제주특별자치도","서귀포시","강정동"
2180315.00000000000,"방범등",5080200000000.00000000000,1089568,"","","","",126.48553637800,33.47964058560,"제주특별자치도","제주시","노형동"
2180316.00000000000,"방범등",5080200000000.00000000000,1089569,"","","","",126.48553926600,33.49018084260,"제주특별자치도","제주시","연동"
2180317.00000000000,"방범등",5080200000000.00000000000,1089570,"","","","",126.48554303200,33.48006210810,"제주특별자치도","제주시","노형동"
2180318.00000000000,"방범등",5080200000000.00000000000,1089571,"","","","",126.48555007600,33.48049030370,"제주특별자치도","제주시","노형동"
2180319.00000000000,"방범등",5080200000000.00000000000,1089572,"","","","",126.48560836500,33.26089886050,"제주특별자치도","서귀포시","강정동"
2180320.00000000000,"방범등",5080200000000.00000000000,1089573,"","","","",126.48560891100,33.47818138790,"제주특별자치도","제주시","노형동"
2180321.00000000000,"방범등",5080200000000.00000000000,1089574,"","","","",126.48561473000,33.26092990270,"제주특별자치도","서귀포시","강정동"
2180322.00000000000,"방범등",5080200000000.00000000000,1089575,"","","","",126.48561849400,33.47659606540,"제주특별자치도","제주시","노형동"
2180323.00000000000,"방범등",5080200000000.00000000000,1089576,"","","","",126.48562136900,33.47747495080,"제주특별자치도","제주시","노형동"
2180324.00000000000,"방범등",5080200000000.00000000000,1089577,"","","","",126.48562547000,33.47698125520,"제주특별자치도","제주시","노형동"
2180325.00000000000,"방범등",5080200000000.00000000000,1089578,"","","","",126.48565361900,33.47900869520,"제주특별자치도","제주시","노형동"
2180326.00000000000,"방범등",5080200000000.00000000000,1089579,"","","","",126.48566995600,33.47784642860,"제주특별자치도","제주시","노형동"
2180327.00000000000,"방범등",5080200000000.00000000000,1089580,"","","","",126.48567097200,33.49050848640,"제주특별자치도","제주시","연동"
2180328.00000000000,"방범등",5080200000000.00000000000,1089581,"","","","",126.48568207900,33.49024950540,"제주특별자치도","제주시","연동"
2180329.00000000000,"방범등",5080200000000.00000000000,1089582,"","","","",126.48568273900,33.46965541090,"제주특별자치도","제주시","노형동"
2180330.00000000000,"방범등",5080200000000.00000000000,1089583,"","","","",126.48570905600,33.49141979320,"제주특별자치도","제주시","연동"
2180331.00000000000,"방범등",5080200000000.00000000000,1089584,"","","","",126.48571214800,33.49115158220,"제주특별자치도","제주시","연동"
2180332.00000000000,"방범등",5080200000000.00000000000,1089585,"","","","",126.48572818300,33.24929552710,"제주특별자치도","서귀포시","강정동"
2180333.00000000000,"방범등",5080200000000.00000000000,1089586,"","","","",126.48574242900,33.46985833670,"제주특별자치도","제주시","노형동"
2180334.00000000000,"방범등",5080200000000.00000000000,1089587,"","","","",126.48576377900,33.48469171070,"제주특별자치도","제주시","노형동"
2180335.00000000000,"방범등",5080200000000.00000000000,1089588,"","","","",126.48577358200,33.23620985750,"제주특별자치도","서귀포시","강정동"
2180336.00000000000,"방범등",5080200000000.00000000000,1089589,"","","","",126.48577378000,33.47753635030,"제주특별자치도","제주시","노형동"
2180337.00000000000,"방범등",5080200000000.00000000000,1089590,"","","","",126.48577629600,33.47705572210,"제주특별자치도","제주시","노형동"
2180338.00000000000,"방범등",5080200000000.00000000000,1089591,"","","","",126.48577738400,33.47805541270,"제주특별자치도","제주시","노형동"
2180339.00000000000,"방범등",5080200000000.00000000000,1089592,"","","","",126.48578310600,33.48451634100,"제주특별자치도","제주시","노형동"
2180340.00000000000,"방범등",5080200000000.00000000000,1089593,"","","","",126.48578522900,33.47663633770,"제주특별자치도","제주시","노형동"
2180341.00000000000,"방범등",5080200000000.00000000000,1089594,"","","","",126.48579411600,33.48418261700,"제주특별자치도","제주시","노형동"
2180342.00000000000,"방범등",5080200000000.00000000000,1089595,"","","","",126.48579724100,33.48485566870,"제주특별자치도","제주시","노형동"
2180343.00000000000,"방범등",5080200000000.00000000000,1089596,"","","","",126.48580027400,33.47736777270,"제주특별자치도","제주시","노형동"
2180344.00000000000,"방범등",5080200000000.00000000000,1089597,"","","","",126.48582130700,33.47010921750,"제주특별자치도","제주시","노형동"
2180345.00000000000,"방범등",5080200000000.00000000000,1089598,"","","","",126.48587140200,33.49024100450,"제주특별자치도","제주시","연동"
2180346.00000000000,"방범등",5080200000000.00000000000,1089599,"","","","",126.48587646900,33.49289774480,"제주특별자치도","제주시","연동"
2180347.00000000000,"방범등",5080200000000.00000000000,1089600,"","","","",126.48588203700,33.49239260610,"제주특별자치도","제주시","연동"
2180348.00000000000,"방범등",5080200000000.00000000000,1089601,"","","","",126.48596407600,33.49278595070,"제주특별자치도","제주시","연동"
2180349.00000000000,"방범등",5080200000000.00000000000,1089602,"","","","",126.48596982600,33.47977338590,"제주특별자치도","제주시","노형동"
2180350.00000000000,"방범등",5080200000000.00000000000,1089603,"","","","",126.48597033300,33.48061637720,"제주특별자치도","제주시","노형동"
2180351.00000000000,"방범등",5080200000000.00000000000,1089604,"","","","",126.48598191800,33.46987285390,"제주특별자치도","제주시","노형동"
2180352.00000000000,"방범등",5080200000000.00000000000,1089605,"","","","",126.48599120300,33.48098133810,"제주특별자치도","제주시","노형동"
2180353.00000000000,"방범등",5080200000000.00000000000,1089606,"","","","",126.48600005200,33.48101320100,"제주특별자치도","제주시","노형동"
2180354.00000000000,"방범등",5080200000000.00000000000,1089607,"","","","",126.48600120900,33.23621719990,"제주특별자치도","서귀포시","강정동"
2180355.00000000000,"방범등",5080200000000.00000000000,1089608,"","","","",126.48600786700,33.48005438990,"제주특별자치도","제주시","노형동"
2180356.00000000000,"방범등",5080200000000.00000000000,1089609,"","","","",126.48601194300,33.48431921030,"제주특별자치도","제주시","노형동"
2180357.00000000000,"방범등",5080200000000.00000000000,1089610,"","","","",126.48602078700,33.23652013780,"제주특별자치도","서귀포시","강정동"
2180358.00000000000,"방범등",5080200000000.00000000000,1089611,"","","","",126.48602202300,33.47040487120,"제주특별자치도","제주시","노형동"
2180359.00000000000,"방범등",5080200000000.00000000000,1089612,"","","","",126.48602311600,33.48073335240,"제주특별자치도","제주시","노형동"
2180360.00000000000,"방범등",5080200000000.00000000000,1089613,"","","","",126.48602823800,33.48411073960,"제주특별자치도","제주시","노형동"
2180361.00000000000,"방범등",5080200000000.00000000000,1089614,"","","","",126.48607097200,33.23680003040,"제주특별자치도","서귀포시","강정동"
2180362.00000000000,"방범등",5080200000000.00000000000,1089615,"","","","",126.48608182300,33.47928194080,"제주특별자치도","제주시","노형동"
2180363.00000000000,"방범등",5080200000000.00000000000,1089616,"","","","",126.48608282600,33.47820111500,"제주특별자치도","제주시","노형동"
2180364.00000000000,"방범등",5080200000000.00000000000,1089617,"","","","",126.48608304500,33.49149987310,"제주특별자치도","제주시","연동"
2180365.00000000000,"방범등",5080200000000.00000000000,1089618,"","","","",126.48608593400,33.48496280310,"제주특별자치도","제주시","노형동"
2180366.00000000000,"방범등",5080200000000.00000000000,1089619,"","","","",126.48611470400,33.47234557640,"제주특별자치도","제주시","노형동"
2180367.00000000000,"방범등",5080200000000.00000000000,1089620,"","","","",126.48612228000,33.48531259190,"제주특별자치도","제주시","노형동"
2180368.00000000000,"방범등",5080200000000.00000000000,1089621,"","","","",126.48613574900,33.47902277630,"제주특별자치도","제주시","노형동"
2180369.00000000000,"방범등",5080200000000.00000000000,1089622,"","","","",126.48616425400,33.23596649990,"제주특별자치도","서귀포시","강정동"
2180370.00000000000,"방범등",5080200000000.00000000000,1089623,"","","","",126.48616781700,33.47938625130,"제주특별자치도","제주시","노형동"
2180371.00000000000,"방범등",5080200000000.00000000000,1089624,"","","","",126.48618196600,33.47746339150,"제주특별자치도","제주시","노형동"
2180372.00000000000,"방범등",5080200000000.00000000000,1089625,"","","","",126.48621087300,33.47920061100,"제주특별자치도","제주시","노형동"
2180373.00000000000,"방범등",5080200000000.00000000000,1089626,"","","","",126.48623164500,33.48561435740,"제주특별자치도","제주시","노형동"
2180374.00000000000,"방범등",5080200000000.00000000000,1089627,"","","","",126.48624273700,33.48395457150,"제주특별자치도","제주시","노형동"
2180375.00000000000,"방범등",5080200000000.00000000000,1089628,"","","","",126.48628043000,33.48434953530,"제주특별자치도","제주시","노형동"
2180376.00000000000,"방범등",5080200000000.00000000000,1089629,"","","","",126.48632084800,33.49261198030,"제주특별자치도","제주시","연동"
2180377.00000000000,"방범등",5080200000000.00000000000,1089630,"","","","",126.48633637600,33.46987459390,"제주특별자치도","제주시","노형동"
2180378.00000000000,"방범등",5080200000000.00000000000,1089631,"","","","",126.48633933600,33.23613447500,"제주특별자치도","서귀포시","강정동"
2180379.00000000000,"방범등",5080200000000.00000000000,1089632,"","","","",126.48634701700,33.49182481950,"제주특별자치도","제주시","연동"
2180380.00000000000,"방범등",5080200000000.00000000000,1089633,"","","","",126.48638999600,33.47922100850,"제주특별자치도","제주시","노형동"
2180381.00000000000,"방범등",5080200000000.00000000000,1089634,"","","","",126.48639453800,33.48731119780,"제주특별자치도","제주시","연동"
2180382.00000000000,"방범등",5080200000000.00000000000,1089635,"","","","",126.48639762400,33.47905866280,"제주특별자치도","제주시","노형동"
2180383.00000000000,"방범등",5080200000000.00000000000,1089636,"","","","",126.48639946600,33.48744248940,"제주특별자치도","제주시","연동"
2180384.00000000000,"방범등",5080200000000.00000000000,1089637,"","","","",126.48640345200,33.47816214260,"제주특별자치도","제주시","노형동"
2180385.00000000000,"방범등",5080200000000.00000000000,1089638,"","","","",126.48641470300,33.49023856890,"제주특별자치도","제주시","연동"
2180386.00000000000,"방범등",5080200000000.00000000000,1089639,"","","","",126.48642901000,33.23600969910,"제주특별자치도","서귀포시","강정동"
2180387.00000000000,"방범등",5080200000000.00000000000,1089640,"","","","",126.48643020900,33.47709188210,"제주특별자치도","제주시","노형동"
2180388.00000000000,"방범등",5080200000000.00000000000,1089641,"","","","",126.48643041500,33.47678326750,"제주특별자치도","제주시","노형동"
2180389.00000000000,"방범등",5080200000000.00000000000,1089642,"","","","",126.48645050900,33.49164646230,"제주특별자치도","제주시","연동"
2180390.00000000000,"방범등",5080200000000.00000000000,1089643,"","","","",126.48646978000,33.47979403120,"제주특별자치도","제주시","노형동"
2180391.00000000000,"방범등",5080200000000.00000000000,1089644,"","","","",126.48647111200,33.47940436790,"제주특별자치도","제주시","노형동"
2180392.00000000000,"방범등",5080200000000.00000000000,1089645,"","","","",126.48647443300,33.48484035460,"제주특별자치도","제주시","연동"
2180393.00000000000,"방범등",5080200000000.00000000000,1089646,"","","","",126.48653135600,33.48029881780,"제주특별자치도","제주시","노형동"
2180394.00000000000,"방범등",5080200000000.00000000000,1089647,"","","","",126.48654649200,33.48065131300,"제주특별자치도","제주시","노형동"
